name,token_ids,reaction_ids,product_smiles,entropy,score,warhead_product_smiles,warhead_status
BB-0951 BB-1453,"[951, 1453]",[96],COCCn1nc(C)c(N(C(=O)OC(C)(C)C)C(C)(Cn2c(Br)nc3c2c(=O)[nH]c(=O)n3C)C(=O)O)c1C,4.2038092613220215,0.5690069764907733,,warhead_site_consumed
BB-2026 BB-1157,"[2026, 1157]",[88],CC[C@H](OC1=C(NC(=O)OC(C)(C)C)CC(C)(C)CC1=O)C(=O)O,5.263380527496338,0.5677848614567529,C/C=C/C(=O)NC1=C(O[C@@H](CC)C(=O)O)C(=O)CC(C)(C)C1,warhead_installed
BB-2072 BB-1593,"[2072, 1593]",[10],Cc1ccc(C2(NC(=O)OC(C)(C)C)CCCCC2)c(Sc2ccc(F)cc2CCNC(=O)OC(C)(C)C)c1,5.078719139099121,0.5670424646547056,C/C=C/C(=O)NC1(c2ccc(C)cc2Sc2ccc(F)cc2CCN)CCCCC1,warhead_installed
BB-1968 BB-0721,"[1968, 721]",[96],CC(=O)N1CC2CCC(Oc3ccc(Br)c(C)c3NC(=O)OC(C)(C)C)(C(=O)O)c3cccc1c32,5.096729278564453,0.5667355211638889,C/C=C/C(=O)Nc1c(OC2(C(=O)O)CCC3CN(C(C)=O)c4cccc2c43)ccc(Br)c1C,warhead_installed
BB-2107 BB-2090,"[2107, 2090]",[10],CC(NC(=O)OC(C)(C)C)c1cc(Sc2cnn(C)c2NC(=O)OC(C)(C)C)cc2c1OCC2,5.057988166809082,0.5662463576321662,C/C=C/C(=O)NC(C)c1cc(Sc2cnn(C)c2N)cc2c1OCC2,warhead_installed
BB-1968 BB-1015,"[1968, 1015]",[96],CC(=O)c1cc(C(C)(Oc2ccc(Br)c(C)c2NC(=O)OC(C)(C)C)C(=O)O)ccc1O,5.096729278564453,0.5656375504889333,C/C=C/C(=O)Nc1c(OC(C)(C(=O)O)c2ccc(O)c(C(C)=O)c2)ccc(Br)c1C,warhead_installed
BB-0145 BB-0165,"[145, 165]",[31],CC(C)(C)OC(=O)Nc1ccc(Br)c(F)c1COc1ccc(N2CCNCC2)c(C(F)(F)F)c1,5.151305675506592,0.5654939731380884,C/C=C/C(=O)Nc1ccc(Br)c(F)c1COc1ccc(N2CCNCC2)c(C(F)(F)F)c1,warhead_installed
BB-2056 BB-1640,"[2056, 1640]",[47],CC(C)(C)OC(=O)NCCc1ccncc1-c1cc(Cl)c2c(c1)CNCCO2,5.081582069396973,0.5654929239937977,C/C=C/C(=O)NCCc1ccncc1-c1cc(Cl)c2c(c1)CNCCO2,warhead_installed
BB-2001 BB-1650,"[2001, 1650]",[109],CC(=O)c1cccc(C#Cc2cccc3c2CC(NC(=O)OC(C)(C)C)CC3)c1F,5.086166858673096,0.5653003960929665,C/C=C/C(=O)NC1CCc2cccc(C#Cc3cccc(C(C)=O)c3F)c2C1,warhead_installed
BB-1188 BB-0501,"[1188, 501]",[96],COc1ccc2[nH]c3c(c2c1)CCCC3(C(=O)O)N(C(=O)OC(C)(C)C)C(Cn1cnc2ccccc21)C(=O)O,4.831552982330322,0.5643355125798144,,warhead_site_consumed
BB-1968 BB-1015,"[1968, 1015]",[107],CC(=O)c1cc(C(C)(O)c2ccc(O)c(NC(=O)OC(C)(C)C)c2C)ccc1O,5.096729278564453,0.5635514620708286,C/C=C/C(=O)Nc1c(O)ccc(C(C)(O)c2ccc(O)c(C(C)=O)c2)c1C,warhead_installed
BB-1968 BB-1670,"[1968, 1670]",[107],Cc1c(C(C)(O)/C=C/c2ccc([N+](=O)[O-])cc2)ccc(O)c1NC(=O)OC(C)(C)C,5.096729278564453,0.5627347488733754,C/C=C/C(=O)Nc1c(O)ccc(C(C)(O)/C=C/c2ccc([N+](=O)[O-])cc2)c1C,warhead_installed
BB-2001 BB-1117,"[2001, 1117]",[107],CC(C)(C)OC(=O)NC1CCc2cccc(C(O)(CCl)c3ccc(Br)cc3)c2C1,5.086166858673096,0.5618944962328686,C/C=C/C(=O)NC1CCc2cccc(C(O)(CCl)c3ccc(Br)cc3)c2C1,warhead_installed
BB-2043 BB-0233,"[2043, 233]",[96],COC(=O)c1c(CC(=O)O)[nH]c(C(C)(C(=O)O)N(C(=O)OC(C)(C)C)C2CCC(=O)c3ccc(Br)cc32)c1C,5.261335849761963,0.5615178658657116,,warhead_site_consumed
BB-1089 BB-1495,"[1089, 1495]",[96],CCCCn1c(N(C(=O)OC(C)(C)C)C(CCCCC(=O)OC)(C(=O)O)C(F)(F)F)c(Br)c(=O)[nH]c1=O,5.086926460266113,0.5610475040304087,,warhead_site_consumed
BB-2002 BB-0061,"[2002, 61]",[107],CCc1noc(NC(=O)OC(C)(C)C)c1C(O)c1cc(-c2ccc(Cl)cc2)on1,5.070318698883057,0.5609969540558783,C/C=C/C(=O)Nc1onc(CC)c1C(O)c1cc(-c2ccc(Cl)cc2)on1,warhead_installed
BB-2039 BB-0206,"[2039, 206]",[96],CC(C)(C)OC(=O)N(c1cccc(Br)c1O)C1(C(=O)O)CCC(c2cncc(F)c2)C1,5.096623420715332,0.5581640146542142,,warhead_site_consumed
BB-1968 BB-1670,"[1968, 1670]",[12],CC(=O)CC(Oc1ccc(Br)c(C)c1NC(=O)OC(C)(C)C)c1ccc([N+](=O)[O-])cc1,5.096729278564453,0.5577667655215692,C/C=C/C(=O)Nc1c(OC(CC(C)=O)c2ccc([N+](=O)[O-])cc2)ccc(Br)c1C,warhead_installed
BB-2080 BB-1841,"[2080, 1841]",[10],Cc1cc(Sc2ccc3c(c2)C2(CCC2)CN3)c(CNC(=O)OC(C)(C)C)cc1O,5.093694686889648,0.5576415802215445,C/C=C/C(=O)NCc1cc(O)c(C)cc1Sc1ccc2c(c1)C1(CCC1)CN2,warhead_installed
BB-2078 BB-1466,"[2078, 1466]",[96],COCc1ccc(N(C(=O)OC(C)(C)C)C2(C(=O)O)CCC(O)(c3cccc(Cl)c3)CC2)cc1Cl,5.0787506103515625,0.5574387404215001,,warhead_site_consumed
BB-2078 BB-0546,"[2078, 546]",[96],COCc1ccc(N(C(=O)OC(C)(C)C)C(C)(C(=O)O)c2ccc(OC)c(COC)c2)cc1Cl,5.0787506103515625,0.5551941263560345,,warhead_site_consumed
BB-2019 BB-0721,"[2019, 721]",[96],CC(=O)c1c(C)oc(N(C(=O)OC(C)(C)C)C2(C(=O)O)CCC3CN(C(C)=O)c4cccc2c43)c1C#N,5.252781867980957,0.5541830567538921,,warhead_site_consumed
BB-2080 BB-1334,"[2080, 1334]",[31],Cc1nc2cc(Oc3cc(CNC(=O)OC(C)(C)C)c(Br)cc3C)c(Cl)cc2[nH]1,5.093694686889648,0.5536724919617254,C/C=C/C(=O)NCc1cc(Oc2cc3nc(C)[nH]c3cc2Cl)c(C)cc1Br,warhead_installed
BB-2058 BB-1453,"[2058, 1453]",[96],Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CC(C)(C(=O)O)N(C(=O)OC(C)(C)C)c1ccc(Br)c2c1CCCC2,5.083586692810059,0.5530566492617525,,warhead_site_consumed
BB-2027 BB-0560,"[2027, 560]",[96],CC(C)(C)OC(=O)N(c1ccc(Br)c2c1CCC2)C1(C(=O)O)C=C(c2cccc(CO)n2)CCC1,5.083529472351074,0.551788648593264,,warhead_site_consumed
BB-2072 BB-1987,"[2072, 1987]",[106],CC(C)(C)OC(=O)NCCc1cc(F)ccc1C(=O)C1(c2cncc(Br)c2)CCC1,5.078719139099121,0.5516401995259725,C/C=C/C(=O)NCCc1cc(F)ccc1C(=O)C1(c2cncc(Br)c2)CCC1,warhead_installed
BB-1968 BB-0377,"[1968, 377]",[31],COc1ccc(C2(C(=O)O)CC2)cc1Oc1ccc(Br)c(C)c1NC(=O)OC(C)(C)C,5.096729278564453,0.5510174885091392,C/C=C/C(=O)Nc1c(Oc2cc(C3(C(=O)O)CC3)ccc2OC)ccc(Br)c1C,warhead_installed
BB-2072 BB-1238,"[2072, 1238]",[10],COC(=O)C1CNc2ccc(Sc3ccc(F)cc3CCNC(=O)OC(C)(C)C)cc21,5.078719139099121,0.5505027672864539,C/C=C/C(=O)NCCc1cc(F)ccc1Sc1ccc2c(c1)C(C(=O)OC)CN2,warhead_installed
BB-2056 BB-0507,"[2056, 507]",[96],CC(C)(C)OC(=O)N(CCc1ccncc1Br)C(C)(CCc1n[nH]c2ccccc12)C(=O)O,5.081582069396973,0.5498990904710489,,warhead_site_consumed
BB-1248 BB-1983,"[1248, 1983]",[96],CCCC(CN(C(=O)OC(C)(C)C)C(C)(C(=O)O)c1ccc(OCC(F)(F)F)cc1)C(=O)OCC,4.79771614074707,0.5496557062167724,,warhead_site_consumed
BB-2040 BB-0840,"[2040, 840]",[10],Cc1[nH]c(=O)c(Sc2cccc(C3(C(=O)O)CCNCC3)c2)cc1NC(=O)OC(C)(C)C,5.089001655578613,0.5495616375656783,C/C=C/C(=O)Nc1cc(Sc2cccc(C3(C(=O)O)CCNCC3)c2)c(=O)[nH]c1C,warhead_installed
BB-1939 BB-0233,"[1939, 233]",[96],COC(=O)c1c(CC(=O)O)[nH]c(C(C)(C(=O)O)N(C(=O)OC(C)(C)C)c2c(I)cc(F)c(Br)c2F)c1C,5.085888862609863,0.5493822480430687,,warhead_site_consumed
BB-2072 BB-1593,"[2072, 1593]",[47],Cc1ccc(C2(NC(=O)OC(C)(C)C)CCCCC2)c(-c2ccc(F)cc2CCNC(=O)OC(C)(C)C)c1,5.078719139099121,0.5491396440721836,C/C=C/C(=O)NC1(c2ccc(C)cc2-c2ccc(F)cc2CCN)CCCCC1,warhead_installed
BB-2197 BB-0930,"[2197, 930]",[28],CN(CC(F)F)C1CCN(C(=O)C23CCCC(CNC(=O)OC(C)(C)C)(C2)OC3)CC1,4.702706813812256,0.5489444415266013,C/C=C/C(=O)NCC12CCCC(C(=O)N3CCC(N(C)CC(F)F)CC3)(CO1)C2,warhead_installed
BB-0908 BB-1640,"[908, 1640]",[55],CC(C)(C)OC(=O)Nc1c(N2CCOc3c(Cl)cc(Br)cc3C2)nnc(Cl)c1[N+](=O)[O-],5.058960437774658,0.5486166788384097,C/C=C/C(=O)Nc1c(N2CCOc3c(Cl)cc(Br)cc3C2)nnc(Cl)c1[N+](=O)[O-],warhead_installed
BB-0908 BB-1640,"[908, 1640]",[10],CC(C)(C)OC(=O)Nc1c(Sc2cc(Br)cc3c2OCCNC3)nnc(Cl)c1[N+](=O)[O-],5.058960437774658,0.5486026309213254,C/C=C/C(=O)Nc1c(Sc2cc(Br)cc3c2OCCNC3)nnc(Cl)c1[N+](=O)[O-],warhead_installed
BB-2011 BB-2001,"[2011, 2001]",[10],CC(C)(C)OC(=O)NCCc1c(F)ccc(F)c1Sc1cccc2c1CC(NC(=O)OC(C)(C)C)CC2,5.089879989624023,0.5484148647735693,C/C=C/C(=O)NC1CCc2cccc(Sc3c(F)ccc(F)c3CCN)c2C1,warhead_installed
BB-2011 BB-0423,"[2011, 423]",[10],CC(C)(C)OC(=O)NCCc1c(F)ccc(F)c1Sc1cccnc1OC1CCCNC1,5.089879989624023,0.5477663389957697,C/C=C/C(=O)NCCc1c(F)ccc(F)c1Sc1cccnc1OC1CCCNC1,warhead_installed
BB-0768 BB-1062,"[768, 1062]",[96],Cc1ccc(N2CCC(C(=O)O)(N(C(=O)OC(C)(C)C)C(CC(=O)O)c3cccc(I)c3)CC2=O)cc1,5.100085258483887,0.5468372713747581,,warhead_site_consumed
BB-2066 BB-1453,"[2066, 1453]",[96],Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CC(C)(C(=O)O)N(C(=O)OC(C)(C)C)c1ccc(CO)c(Cl)c1,5.156902313232422,0.5450740605692893,,warhead_site_consumed
BB-1369 BB-0451,"[1369, 451]",[107],COC(=O)C(NC(=O)OC(C)(C)C)c1cc(C)cc(C2(O)CC(NC(=O)OC(C)(C)C)C23CCC(F)CC3)c1,5.087890625,0.5445064181913697,C/C=C/C(=O)NC1CC(O)(c2cc(C)cc(C(N)C(=O)OC)c2)C12CCC(F)CC2,warhead_installed
BB-0942 BB-1297,"[942, 1297]",[48],CC(C)(C)OC(=O)NCCC1=C(c2nc[nH]c2Br)CCCC1,4.653831958770752,0.5440588029374072,C/C=C/C(=O)NCCC1=C(c2nc[nH]c2Br)CCCC1,warhead_installed
BB-2056 BB-1517,"[2056, 1517]",[88],Cc1cccc(CC(COc2cnccc2CCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)c1,5.081582069396973,0.5437011588336468,C/C=C/C(=O)NC(COc1cnccc1CCN)Cc1cccc(C)c1,warhead_installed
BB-2038 BB-0074,"[2038, 74]",[96],COC(=O)c1cc2c([nH]1)C(C(=O)O)(N(C(=O)OC(C)(C)C)c1n[nH]c3ccc(F)c(Br)c13)CCC2,5.089232921600342,0.5435640512192172,,warhead_site_consumed
BB-2022 BB-1742,"[2022, 1742]",[88],CC(C)(C)OC(=O)NCC(=O)c1ccc(F)cc1O[C@H]1C[C@@H](C(=O)O)C[C@@H](C(=O)O)C1,5.267487525939941,0.5433528532377044,C/C=C/C(=O)NCC(=O)c1ccc(F)cc1O[C@H]1C[C@@H](C(=O)O)C[C@@H](C(=O)O)C1,warhead_installed
BB-0768 BB-1219,"[768, 1219]",[10],COC(=O)c1cccc(Sc2cccc(C(CC(=O)O)NC(=O)OC(C)(C)C)c2)c1OC,5.100085258483887,0.5414204837488323,C/C=C/C(=O)NC(CC(=O)O)c1cccc(Sc2cccc(C(=O)OC)c2OC)c1,warhead_installed
BB-2002 BB-0465,"[2002, 465]",[10],CCc1noc(NC(=O)OC(C)(C)C)c1Sc1cccc(F)c1CNCC(=O)O,5.070318698883057,0.5412670633328122,C/C=C/C(=O)Nc1onc(CC)c1Sc1cccc(F)c1CNCC(=O)O,warhead_installed
BB-2078 BB-1570,"[2078, 1570]",[96],COCc1ccc(N(C(=O)OC(C)(C)C)C2(C(=O)O)CC(c3cccc(Br)c3)C2)cc1Cl,5.0787506103515625,0.5406123264518703,,warhead_site_consumed
BB-2098 BB-1466,"[2098, 1466]",[10],CC(=O)c1ccc(Sc2cccc(C3(O)CCC(=O)CC3)c2)c(NC(=O)OC(C)(C)C)c1,5.259499549865723,0.5380289924760172,C/C=C/C(=O)Nc1cc(C(C)=O)ccc1Sc1cccc(C2(O)CCC(=O)CC2)c1,warhead_installed
BB-2012 BB-0721,"[2012, 721]",[96],CCC(=O)c1ccc(F)c(N(C(=O)OC(C)(C)C)C2(C(=O)O)CCC3CN(C(C)=O)c4cccc2c43)c1,5.255603790283203,0.5378925388000202,,warhead_site_consumed
BB-2107 BB-2090,"[2107, 2090]",[17],CC(NC(=O)OC(C)(C)C)c1cc(S(=O)(=O)c2cnn(C)c2NC(=O)OC(C)(C)C)cc2c1OCC2,5.057988166809082,0.5375688935033052,C/C=C/C(=O)NC(C)c1cc(S(=O)(=O)c2cnn(C)c2N)cc2c1OCC2,warhead_installed
BB-2026 BB-0689,"[2026, 689]",[0],Cc1cc(C=C2C(=O)C(Br)=C(NC(=O)OC(C)(C)C)CC2(C)C)c(C)n1-c1cc(C(F)(F)F)ccc1Cl,5.263380527496338,0.5375074814671595,C/C=C/C(=O)NC1=C(Br)C(=O)C(=Cc2cc(C)n(-c3cc(C(F)(F)F)ccc3Cl)c2C)C(C)(C)C1,warhead_installed
BB-2080 BB-1841,"[2080, 1841]",[62],Cc1cc(N2CC3(CCC3)c3cc(Br)ccc32)c(CNC(=O)OC(C)(C)C)cc1O,5.093694686889648,0.5372383165510215,C/C=C/C(=O)NCc1cc(O)c(C)cc1N1CC2(CCC2)c2cc(Br)ccc21,warhead_installed
BB-2002 BB-2079,"[2002, 2079]",[10],CCc1noc(NC(=O)OC(C)(C)C)c1Sc1cccc2c1nc(NC(=O)OC(C)(C)C)n2CC(F)(F)F,5.070318698883057,0.5345709199690031,C/C=C/C(=O)Nc1nc2c(Sc3c(CC)noc3N)cccc2n1CC(F)(F)F,warhead_installed
BB-2080 BB-1166,"[2080, 1166]",[55],Cc1cc(N2CCCC2c2ccc3c(c2)OCCCO3)c(CNC(=O)OC(C)(C)C)cc1O,5.093694686889648,0.5344817568266311,C/C=C/C(=O)NCc1cc(O)c(C)cc1N1CCCC1c1ccc2c(c1)OCCCO2,warhead_installed
BB-0484 BB-0313,"[484, 313]",[49],CCOC(=O)c1c(C)oc(NC(=O)OC(C)(C)C)c1C(=O)c1ccc2c(c1)nc(C(=O)OC)n2C,5.090071678161621,0.5342811886245111,C/C=C/C(=O)Nc1oc(C)c(C(=O)OCC)c1C(=O)c1ccc2c(c1)nc(C(=O)OC)n2C,warhead_installed
BB-2036 BB-0566,"[2036, 566]",[50],CC(=O)c1nc2ccc(C3(O)CC(C)(C)Cc4oc(NC(=O)OC(C)(C)C)nc43)cc2n1C,5.248382091522217,0.5322760464687121,C/C=C/C(=O)Nc1nc2c(o1)CC(C)(C)CC2(O)c1ccc2nc(C(C)=O)n(C)c2c1,warhead_installed
BB-0881 BB-0605,"[881, 605]",[49],Cc1cc(Cl)cc(C(=O)c2cc(F)ncc2I)c1NC(=O)OC(C)(C)C,5.168187141418457,0.5320784731900594,C/C=C/C(=O)Nc1c(C)cc(Cl)cc1C(=O)c1cc(F)ncc1I,warhead_installed
BB-2003 BB-1117,"[2003, 1117]",[96],CC(C)(C)OC(=O)N(c1nc2c(o1)CCCC2=O)C(CCl)(C(=O)O)c1ccc(Br)cc1,5.243650436401367,0.5313431423958909,,warhead_site_consumed
BB-2026 BB-0317,"[2026, 317]",[39],Cc1c(Br)c(C(=O)N(NC(=O)OC(C)(C)C)C2(C(=O)O)CC(C)(C)CC(NC(=O)OC(C)(C)C)=C2Br)nn1C,5.263380527496338,0.5312615739718838,C/C=C/C(=O)NN(C(=O)c1nn(C)c(C)c1Br)C1(C(=O)O)CC(C)(C)CC(N)=C1Br,warhead_installed
BB-2002 BB-0760,"[2002, 760]",[96],CCc1noc(N(C(=O)OC(C)(C)C)C(C)(C(=O)O)c2ncc(C)cc2Br)c1Br,5.070318698883057,0.531156155322439,,warhead_site_consumed
BB-2027 BB-0206,"[2027, 206]",[96],CC(C)(C)OC(=O)N(c1ccc(Br)c2c1CCC2)C1(C(=O)O)CCC(c2cncc(F)c2)C1,5.083529472351074,0.5294256990162566,,warhead_site_consumed
BB-2056 BB-0507,"[2056, 507]",[107],CC(C)(C)OC(=O)NCCc1ccncc1C(C)(O)CCc1n[nH]c2ccccc12,5.081582069396973,0.529181786541516,C/C=C/C(=O)NCCc1ccncc1C(C)(O)CCc1n[nH]c2ccccc12,warhead_installed
BB-2002 BB-1636,"[2002, 1636]",[107],CCc1noc(NC(=O)OC(C)(C)C)c1C1(O)CCCOc2c(Cl)cc(C)cc21,5.070318698883057,0.5286696011133801,C/C=C/C(=O)Nc1onc(CC)c1C1(O)CCCOc2c(Cl)cc(C)cc21,warhead_installed
BB-0741 BB-1917,"[741, 1917]",[55],Cc1cc(C)c(S(=O)(=O)NC(=O)OC(C)(C)C)cc1N1CC=C(c2cccnc2)CC1,5.093545436859131,0.5276923306712575,C/C=C/C(=O)NS(=O)(=O)c1cc(N2CC=C(c3cccnc3)CC2)c(C)cc1C,warhead_installed
BB-2014 BB-1521,"[2014, 1521]",[62],Cn1cc(CCNC(=O)OC(C)(C)C)c(N2CCOC[C@@H]2c2ccccc2)n1,5.09501838684082,0.5262754533130657,C/C=C/C(=O)NCCc1cn(C)nc1N1CCOC[C@@H]1c1ccccc1,warhead_installed
BB-2047 BB-1808,"[2047, 1808]",[39],COc1ccc(Br)cc1CC(C(=O)O)N(C(=O)OC(C)(C)C)C(CNC(=O)OC(C)(C)C)(C(=O)O)c1cn(C)nc1C(F)F,5.235725402832031,0.5262603980564959,C/C=C/C(=O)NCC(NC(Cc1cc(Br)ccc1OC)C(=O)O)(C(=O)O)c1cn(C)nc1C(F)F,warhead_installed
BB-2010 BB-0721,"[2010, 721]",[96],CC(=O)N1CC2CCC(C(=O)O)(N(C(=O)OC(C)(C)C)c3c4c(cc5c3CCC5=O)CCC4)c3cccc1c32,5.252103805541992,0.5250475350761686,,warhead_site_consumed
BB-2001 BB-1005,"[2001, 1005]",[96],CN1C(=C(C#N)C(CCl)(C(=O)O)N(C(=O)OC(C)(C)C)C2CCc3cccc(Br)c3C2)Nc2ccccc21,5.086166858673096,0.5240140598220226,,warhead_site_consumed
BB-2072 BB-1458,"[2072, 1458]",[10],CC(C)(C)OC(=O)NCCc1cc(F)ccc1SCCC=C(F)F,5.078719139099121,0.5238115543151134,C/C=C/C(=O)NCCc1cc(F)ccc1SCCC=C(F)F,warhead_installed
BB-2056 BB-0760,"[2056, 760]",[96],Cc1cnc(C(C)(C(=O)O)N(CCc2ccncc2Br)C(=O)OC(C)(C)C)c(Br)c1,5.081582069396973,0.5235263445284618,,warhead_site_consumed
BB-2026 BB-0317,"[2026, 317]",[50],Cc1c(C2(O)CC(C)(C)CC(NC(=O)OC(C)(C)C)=C2Br)c(C(=O)NNC(=O)OC(C)(C)C)nn1C,5.263380527496338,0.5235211712025684,C/C=C/C(=O)NNC(=O)c1nn(C)c(C)c1C1(O)CC(C)(C)CC(N)=C1Br,warhead_installed
BB-0979 BB-1453,"[979, 1453]",[107],CCC(CNC(=O)OC(C)(C)C)Cc1cccc(C(C)(O)Cn2c(Br)nc3c2c(=O)[nH]c(=O)n3C)c1,5.080632209777832,0.5234215076169126,C/C=C/C(=O)NCC(CC)Cc1cccc(C(C)(O)Cn2c(Br)nc3c2c(=O)[nH]c(=O)n3C)c1,warhead_installed
BB-2026 BB-0203,"[2026, 203]",[39],CC1(C)CC(NC(=O)OC(C)(C)C)=C(Br)C(C(=O)O)(N(C(=O)OC(C)(C)C)C2CCCC23CC(=O)C3)C1,5.263380527496338,0.5232759650016492,C/C=C/C(=O)NC1=C(Br)C(NC2CCCC23CC(=O)C3)(C(=O)O)CC(C)(C)C1,warhead_installed
BB-2063 BB-0233,"[2063, 233]",[96],COC(=O)c1c(CC(=O)O)[nH]c(C(C)(C(=O)O)N(Cc2nc(Br)c(C)cc2Cl)C(=O)OC(C)(C)C)c1C,5.093749046325684,0.5232517709159521,,warhead_site_consumed
BB-2010 BB-2023,"[2010, 2023]",[39],CC(C)(C)OC(=O)Nc1c2c(cc3c1CCC3(C(=O)O)N(CC1CC(=O)c3ccccc3O1)C(=O)OC(C)(C)C)CCC2,5.252103805541992,0.5227246477181472,C/C=C/C(=O)Nc1c2c(cc3c1CCC3(NCC1CC(=O)c3ccccc3O1)C(=O)O)CCC2,warhead_installed
BB-2002 BB-2095,"[2002, 2095]",[10],CCc1noc(NC(=O)OC(C)(C)C)c1Sc1cc(C)c(NC(=O)OC(C)(C)C)cc1C,5.070318698883057,0.5216969630184778,C/C=C/C(=O)Nc1cc(C)c(Sc2c(CC)noc2N)cc1C,warhead_installed
BB-2080 BB-1640,"[2080, 1640]",[31],Cc1cc(Br)c(CNC(=O)OC(C)(C)C)cc1Oc1cc(Br)cc2c1OCCNC2,5.093694686889648,0.5214417822871645,C/C=C/C(=O)NCc1cc(Oc2cc(Br)cc3c2OCCNC3)c(C)cc1Br,warhead_installed
BB-1666 BB-1710,"[1666, 1710]",[96],COC(=O)c1cn(C(CCl)(C(=O)O)C(C#N)=C2C=CN(C)C=C2)c(C2(NC(=O)OC(C)(C)C)CCOCC2)n1,4.697175025939941,0.5211100230147808,C/C=C/C(=O)NC1(c2nc(C(=O)OC)cn2C(CCl)(C(=O)O)C(C#N)=C2C=CN(C)C=C2)CCOCC1,warhead_installed
BB-0768 BB-0840,"[768, 840]",[55],CC(C)(C)OC(=O)NC(CC(=O)O)c1cccc(N2CCC(C(=O)O)(c3cccc(Cl)c3)CC2)c1,5.100085258483887,0.5209523185520623,C/C=C/C(=O)NC(CC(=O)O)c1cccc(N2CCC(C(=O)O)(c3cccc(Cl)c3)CC2)c1,warhead_installed
BB-2080 BB-0164,"[2080, 164]",[96],CCOC(=O)C12CCCC1=CC(C(=O)O)(N(Cc1cc(O)c(C)cc1Br)C(=O)OC(C)(C)C)C2,5.093694686889648,0.5207510718547412,,warhead_site_consumed
BB-1968 BB-0468,"[1968, 468]",[96],Cc1c(Br)ccc(OC(C)(C(=O)O)C(C#N)c2cccc(Br)c2)c1NC(=O)OC(C)(C)C,5.096729278564453,0.5201074790014645,C/C=C/C(=O)Nc1c(OC(C)(C(=O)O)C(C#N)c2cccc(Br)c2)ccc(Br)c1C,warhead_installed
BB-1011 BB-1912,"[1011, 1912]",[31],COC(=O)C1Cc2c(Oc3cc4c(cc3NC(C)=O)CCC4=O)cccc2C1NC(=O)OC(C)(C)C,5.010708808898926,0.5198646394039648,C/C=C/C(=O)NC1c2cccc(Oc3cc4c(cc3NC(C)=O)CCC4=O)c2CC1C(=O)OC,warhead_installed
BB-2002 BB-1005,"[2002, 1005]",[96],CCc1noc(N(C(=O)OC(C)(C)C)C(CCl)(C(=O)O)C(C#N)=C2Nc3ccccc3N2C)c1Br,5.070318698883057,0.5189882081128884,,warhead_site_consumed
BB-2078 BB-1524,"[2078, 1524]",[10],CNC(=O)COC1CCCOc2cc(Sc3cc(NC(=O)OC(C)(C)C)ccc3COC)ccc21,5.0787506103515625,0.5185163695357164,C/C=C/C(=O)Nc1ccc(COC)c(Sc2ccc3c(c2)OCCCC3OCC(=O)NC)c1,warhead_installed
BB-2045 BB-0205,"[2045, 205]",[10],Cn1c(NC(=O)OC(C)(C)C)nc2cccc(Sc3cccnc3OC3CCNCC3)c21,5.082790374755859,0.5184896434563349,C/C=C/C(=O)Nc1nc2cccc(Sc3cccnc3OC3CCNCC3)c2n1C,warhead_installed
BB-2027 BB-1189,"[2027, 1189]",[10],COC(=O)c1cnn(C)c1CCSc1ccc(NC(=O)OC(C)(C)C)c2c1CCC2,5.083529472351074,0.5182335702950278,C/C=C/C(=O)Nc1ccc(SCCc2c(C(=O)OC)cnn2C)c2c1CCC2,warhead_installed
BB-2002 BB-1314,"[2002, 1314]",[10],CCc1noc(NC(=O)OC(C)(C)C)c1Sc1ccc(F)cc1CS,5.070318698883057,0.5178828342970909,C/C=C/C(=O)Nc1onc(CC)c1Sc1ccc(F)cc1CS,warhead_installed
BB-2080 BB-1640,"[2080, 1640]",[47],Cc1cc(-c2cc(Cl)c3c(c2)CNCCO3)c(CNC(=O)OC(C)(C)C)cc1O,5.093694686889648,0.5177370063735489,C/C=C/C(=O)NCc1cc(O)c(C)cc1-c1cc(Cl)c2c(c1)CNCCO2,warhead_installed
BB-0081 BB-2088,"[81, 2088]",[96],Cc1cc(N(C(=O)OC(C)(C)C)C2(C(=O)O)CCCC(NC(=O)OC(C)(C)C)=C2Br)n(-c2ccc(Cl)cc2)n1,5.05582332611084,0.515416696108769,,warhead_site_consumed
BB-2006 BB-0404,"[2006, 404]",[10],COc1ccc(Sc2nn(C)cc2NC(=O)OC(C)(C)C)cc1C1CCCCN1,5.085646152496338,0.5153545373932854,C/C=C/C(=O)Nc1cn(C)nc1Sc1ccc(OC)c(C2CCCCN2)c1,warhead_installed
BB-2002 BB-0335,"[2002, 335]",[96],CCc1noc(N(C(=O)OC(C)(C)C)C2(C(=O)O)CC(C(=O)O)c3c(OC)cccc32)c1Br,5.070318698883057,0.5144008454634283,,warhead_site_consumed
BB-2021 BB-0501,"[2021, 501]",[96],COc1ccc2[nH]c3c(c2c1)CCCC3(C(=O)O)N(CCc1cc2c(cc1Br)OCO2)C(=O)OC(C)(C)C,5.079010009765625,0.5141142371429782,,warhead_site_consumed
